DIG2,ALTDIG0
XB1,OMUX11
XB0,OMUX11
XQ0,OMUX11
XB2,OMUX11
YQ1,OMUX11
X2,OMUX11
X3,OMUX11
YQ3,OMUX11
YB2,OMUX11
Y0,OMUX11
YQ0,OMUX11
Y2,OMUX11
XB3,OMUX11
XQ3,OMUX11
XQ1,OMUX11
X1,OMUX11
YQ2,OMUX11
Y3,OMUX11
YB3,OMUX11
XQ2,OMUX11
Y1,OMUX11
X1,OMUX12
YB0,OMUX12
XB3,OMUX12
XQ0,OMUX12
YQ0,OMUX12
YQ2,OMUX12
Y3,OMUX12
XB1,OMUX12
XQ1,OMUX12
X3,OMUX12
X2,OMUX12
XB2,OMUX12
YB1,OMUX12
Y2,OMUX12
YQ1,OMUX12
XQ3,OMUX12
YB2,OMUX12
YQ3,OMUX12
Y0,OMUX12
XQ2,OMUX12
Y1,OMUX12
XB0,OMUX12
X0,OMUX12
YB3,OMUX12
X2,OMUX13
YQ3,OMUX13
XB2,OMUX13
X3,OMUX13
Y3,OMUX13
XQ2,OMUX13
YB2,OMUX13
YB1,OMUX13
YQ2,OMUX13
XQ3,OMUX13
Y2,OMUX13
X0,OMUX13
XQ0,OMUX13
XB3,OMUX13
YB3,OMUX13
XQ1,OMUX13
YQ1,OMUX13
YB0,OMUX13
Y0,OMUX13
XB1,OMUX13
YQ0,OMUX13
XB0,OMUX13
X1,OMUX13
Y1,OMUX13
X0,OMUX14
XB0,OMUX14
X1,OMUX14
XQ2,OMUX14
XB2,OMUX14
YQ3,OMUX14
YB0,OMUX14
Y3,OMUX14
YQ2,OMUX14
Y2,OMUX14
XQ1,OMUX14
X3,OMUX14
X2,OMUX14
YB1,OMUX14
Y1,OMUX14
Y0,OMUX14
XB1,OMUX14
YQ0,OMUX14
XQ3,OMUX14
YB2,OMUX14
YQ1,OMUX14
YB3,OMUX14
XB3,OMUX14
XQ0,OMUX14
YQ2,OMUX15
XB0,OMUX15
XB1,OMUX15
YQ1,OMUX15
YQ3,OMUX15
X0,OMUX15
XB3,OMUX15
XB2,OMUX15
XQ0,OMUX15
Y3,OMUX15
X3,OMUX15
XQ1,OMUX15
XQ2,OMUX15
X2,OMUX15
XQ3,OMUX15
YB0,OMUX15
YQ0,OMUX15
Y1,OMUX15
X1,OMUX15
Y2,OMUX15
YB3,OMUX15
Y0,OMUX15
YB1,OMUX15
YB2,OMUX15
YQ0,OMUX2
XB0,OMUX2
XQ2,OMUX2
X2,OMUX2
XB3,OMUX2
XQ3,OMUX2
Y0,OMUX2
YQ1,OMUX2
XQ0,OMUX2
YB3,OMUX2
YB2,OMUX2
YB1,OMUX2
X3,OMUX2
XQ1,OMUX2
YQ2,OMUX2
X1,OMUX2
YB0,OMUX2
X0,OMUX2
XB2,OMUX2
Y1,OMUX2
XB1,OMUX2
Y2,OMUX2
Y3,OMUX2
YQ3,OMUX2
Y0,OMUX3
YB1,OMUX3
YB3,OMUX3
YQ0,OMUX3
YQ3,OMUX3
X2,OMUX3
X1,OMUX3
YB2,OMUX3
YQ1,OMUX3
YQ2,OMUX3
XQ3,OMUX3
XQ0,OMUX3
Y3,OMUX3
XQ1,OMUX3
X3,OMUX3
XQ2,OMUX3
XB3,OMUX3
XB2,OMUX3
Y2,OMUX3
XB0,OMUX3
XB1,OMUX3
YB0,OMUX3
Y1,OMUX3
X0,OMUX3
YQ3,OMUX4
XB0,OMUX4
Y3,OMUX4
Y0,OMUX4
X2,OMUX4
YB0,OMUX4
YQ0,OMUX4
Y2,OMUX4
YQ1,OMUX4
Y1,OMUX4
YQ2,OMUX4
X3,OMUX4
YB3,OMUX4
X0,OMUX4
XQ1,OMUX4
YB1,OMUX4
XB1,OMUX4
XQ2,OMUX4
XQ3,OMUX4
X1,OMUX4
YB2,OMUX4
XB3,OMUX4
XB2,OMUX4
XQ0,OMUX4
YQ3,OMUX5
X0,OMUX5
Y0,OMUX5
YB2,OMUX5
Y2,OMUX5
XB1,OMUX5
XQ3,OMUX5
YB1,OMUX5
X3,OMUX5
Y1,OMUX5
Y3,OMUX5
XB2,OMUX5
YQ1,OMUX5
XQ0,OMUX5
YQ2,OMUX5
YB3,OMUX5
X2,OMUX5
XB3,OMUX5
XQ2,OMUX5
X1,OMUX5
XQ1,OMUX5
XB0,OMUX5
YQ0,OMUX5
YB0,OMUX5
XQ3,OMUX6
XQ1,OMUX6
X3,OMUX6
Y3,OMUX6
YB0,OMUX6
X2,OMUX6
Y2,OMUX6
YB2,OMUX6
XQ2,OMUX6
YQ0,OMUX6
Y0,OMUX6
YB1,OMUX6
YB3,OMUX6
X1,OMUX6
YQ3,OMUX6
XB0,OMUX6
XB3,OMUX6
XB1,OMUX6
Y1,OMUX6
YQ1,OMUX6
YQ2,OMUX6
XQ0,OMUX6
X0,OMUX6
XB2,OMUX6
XQ0,OMUX7
XQ1,OMUX7
X3,OMUX7
XQ2,OMUX7
YQ1,OMUX7
YQ0,OMUX7
X2,OMUX7
YB0,OMUX7
XB3,OMUX7
X1,OMUX7
X0,OMUX7
XB2,OMUX7
YB3,OMUX7
Y0,OMUX7
XQ3,OMUX7
YB2,OMUX7
YB1,OMUX7
XB1,OMUX7
Y2,OMUX7
Y3,OMUX7
YQ2,OMUX7
Y1,OMUX7
YQ3,OMUX7
XB0,OMUX7
Y0,OMUX8
YB1,OMUX8
YB3,OMUX8
YB2,OMUX8
Y1,OMUX8
XB3,OMUX8
YQ2,OMUX8
XB1,OMUX8
YQ0,OMUX8
XQ3,OMUX8
Y2,OMUX8
YQ3,OMUX8
XQ1,OMUX8
XQ2,OMUX8
XB0,OMUX8
XQ0,OMUX8
X0,OMUX8
Y3,OMUX8
YB0,OMUX8
YQ1,OMUX8
X2,OMUX8
X1,OMUX8
XB2,OMUX8
X3,OMUX8
XB0,OMUX9
XB1,OMUX9
X1,OMUX9
XB2,OMUX9
XQ1,OMUX9
XB3,OMUX9
XQ2,OMUX9
XQ3,OMUX9
XQ0,OMUX9
Y0,OMUX9
Y1,OMUX9
Y2,OMUX9
YB2,OMUX9
X0,OMUX9
X2,OMUX9
X3,OMUX9
Y3,OMUX9
YB0,OMUX9
YB1,OMUX9
YQ1,OMUX9
YQ2,OMUX9
YQ3,OMUX9
YB3,OMUX9
YQ0,OMUX9
W2END_N6,S2BEG0
S2END2,S2BEG0
W6MID0,S2BEG0
W2MID0,S2BEG0
W6END_N7,S2BEG0
S6END0,S2BEG0
OMUX0,S2BEG0
X3,S2BEG0
OMUX2,S2BEG0
N6END0,S2BEG0
E6END0,S2BEG0
E6MID0,S2BEG0
S2END0,S2BEG0
E2END1,S2BEG0
E2MID0,S2BEG0
E6END1,S2BEG1
W6MID1,S2BEG1
Y0,S2BEG1
S6END1,S2BEG1
W2MID1,S2BEG1
OMUX2,S2BEG1
E2MID1,S2BEG1
S2END3,S2BEG1
X2,S2BEG1
S2END1,S2BEG1
E6MID1,S2BEG1
N6END1,S2BEG1
W2END_N7,S2BEG1
E2END2,S2BEG1
W6END0,S2BEG1
W2MID2,S2BEG2
E6MID2,S2BEG2
W2END0,S2BEG2
E2MID2,S2BEG2
W6MID2,S2BEG2
E6END2,S2BEG2
S2END4,S2BEG2
S6END2,S2BEG2
Y1,S2BEG2
N6END2,S2BEG2
OMUX4,S2BEG2
W6END1,S2BEG2
S2END2,S2BEG2
E2END3,S2BEG2
OMUX6,S2BEG2
W6MID3,S2BEG3
S2END3,S2BEG3
S6END3,S2BEG3
N6END3,S2BEG3
W2MID3,S2BEG3
S2END5,S2BEG3
Y0,S2BEG3
E2MID3,S2BEG3
E6END3,S2BEG3
W6END2,S2BEG3
W2END1,S2BEG3
E6MID3,S2BEG3
X3,S2BEG3
E2END4,S2BEG3
OMUX6,S2BEG3
W6MID4,S2BEG4
X2,S2BEG4
W2END2,S2BEG4
Y1,S2BEG4
E2END5,S2BEG4
S2END6,S2BEG4
E6MID4,S2BEG4
E2MID4,S2BEG4
N6END4,S2BEG4
S2END4,S2BEG4
W2MID4,S2BEG4
S6END4,S2BEG4
E6END4,S2BEG4
W6END3,S2BEG4
E6MID5,S2BEG5
E2END6,S2BEG5
S2END7,S2BEG5
OMUX_S3,S2BEG5
W6END4,S2BEG5
Y2,S2BEG5
S6END5,S2BEG5
E6END5,S2BEG5
OMUX_E8,S2BEG5
X1,S2BEG5
W2MID5,S2BEG5
S2END5,S2BEG5
N6END5,S2BEG5
E2MID5,S2BEG5
W2END3,S2BEG5
W6MID5,S2BEG5
S2END_S0,S2BEG6
S6END6,S2BEG6
N6END6,S2BEG6
W2END4,S2BEG6
Y3,S2BEG6
E2MID6,S2BEG6
E6END6,S2BEG6
E6MID6,S2BEG6
E2END7,S2BEG6
S2END6,S2BEG6
X0,S2BEG6
W6END5,S2BEG6
W6MID6,S2BEG6
W2MID6,S2BEG6
W2END5,S2BEG7
OMUX11,S2BEG7
W6END6,S2BEG7
S2END7,S2BEG7
E6END7,S2BEG7
E2END_S0,S2BEG7
S6END7,S2BEG7
S2END_S1,S2BEG7
N6END7,S2BEG7
E2MID7,S2BEG7
E6MID7,S2BEG7
Y2,S2BEG7
W2MID7,S2BEG7
W6MID7,S2BEG7
LV0,S6BEG0
OMUX2,S6BEG0
W6END_N6,S6BEG0
S6END0,S6BEG0
E6MID0,S6BEG0
X3,S6BEG0
LV12,S6BEG0
E6END1,S6BEG0
W6MID0,S6BEG0
OMUX0,S6BEG0
Y0,S6BEG1
E6MID1,S6BEG1
E6END2,S6BEG1
OMUX2,S6BEG1
X2,S6BEG1
S6END1,S6BEG1
W6MID1,S6BEG1
W6END_N7,S6BEG1
E6END3,S6BEG2
E6MID2,S6BEG2
W6MID2,S6BEG2
S6END2,S6BEG2
OMUX6,S6BEG2
W6END0,S6BEG2
OMUX4,S6BEG2
Y1,S6BEG2
E6END4,S6BEG3
X3,S6BEG3
OMUX6,S6BEG3
Y0,S6BEG3
E6MID3,S6BEG3
W6MID3,S6BEG3
W6END1,S6BEG3
S6END3,S6BEG3
X2,S6BEG4
W6MID4,S6BEG4
E6END5,S6BEG4
W6END2,S6BEG4
Y1,S6BEG4
LV0,S6BEG4
E6MID4,S6BEG4
S6END4,S6BEG4
LV12,S6BEG4
S6END5,S6BEG5
W6MID5,S6BEG5
OMUX_S3,S6BEG5
OMUX_E8,S6BEG5
Y2,S6BEG5
X1,S6BEG5
W6END3,S6BEG5
E6MID5,S6BEG5
E6END6,S6BEG5
S6END6,S6BEG6
S6END_S0,S6BEG6
Y3,S6BEG6
E6MID6,S6BEG6
W6END4,S6BEG6
X0,S6BEG6
W6MID6,S6BEG6
E6END7,S6BEG6
E6END_S0,S6BEG7
E6MID7,S6BEG7
W6MID7,S6BEG7
OMUX11,S6BEG7
Y2,S6BEG7
W6END5,S6BEG7
S6END7,S6BEG7
S6END_S1,S6BEG7
SHIFTOUT2,SHIFTIN0
BYOUT0,SLICEWE10
BYINVOUT0,SLICEWE12
N6BEG0,SR0
W2END0,SR0
N6B0,SR0
S6END0,SR0
S6MID0,SR0
E2MID0,SR0
S6B0,SR0
S6D0,SR0
N6D0,SR0
E2BEG0,SR0
S6A0,SR0
N6MID0,SR0
N6A0,SR0
S6C0,SR0
N6C0,SR0
VCC_PINWIRE,SR0
W2MID0,SR0
N6A0,SR1
S6MID0,SR1
N6D0,SR1
S6C0,SR1
S6B0,SR1
W2MID1,SR1
N6B0,SR1
N6BEG0,SR1
S6A0,SR1
S6D0,SR1
N6C0,SR1
E2MID1,SR1
W2END1,SR1
N6MID0,SR1
E2BEG1,SR1
VCC_PINWIRE,SR1
S6END0,SR1
E2BEG0,SR2
S6END0,SR2
N6BEG0,SR2
N6B0,SR2
S6C0,SR2
S6D0,SR2
N6C0,SR2
W2END0,SR2
S6B0,SR2
VCC_PINWIRE,SR2
N6D0,SR2
S6MID0,SR2
N6MID0,SR2
E2MID0,SR2
S6A0,SR2
N6A0,SR2
W2MID0,SR2
E2MID1,SR3
N6A0,SR3
N6C0,SR3
N6D0,SR3
S6MID0,SR3
VCC_PINWIRE,SR3
S6D0,SR3
N6MID0,SR3
W2MID1,SR3
W2END1,SR3
S6C0,SR3
S6A0,SR3
N6BEG0,SR3
S6END0,SR3
E2BEG1,SR3
N6B0,SR3
S6B0,SR3
X3,W2BEG0
N2END_N7,W2BEG0
N2MID0,W2BEG0
S2END2,W2BEG0
S2MID0,W2BEG0
N6END0,W2BEG0
W2END0,W2BEG0
S6END1,W2BEG0
S6MID0,W2BEG0
Y0,W2BEG0
W2END_N6,W2BEG0
E6END0,W2BEG0
N6MID0,W2BEG0
W6END0,W2BEG0
N6MID1,W2BEG1
N2END0,W2BEG1
W6END1,W2BEG1
X2,W2BEG1
Y1,W2BEG1
S2END3,W2BEG1
N2MID1,W2BEG1
S2MID1,W2BEG1
N6END1,W2BEG1
S6END2,W2BEG1
W2END_N7,W2BEG1
W2END1,W2BEG1
OMUX2,W2BEG1
S6MID1,W2BEG1
E6END1,W2BEG1
OMUX4,W2BEG2
W2END2,W2BEG2
OMUX6,W2BEG2
W6END2,W2BEG2
S2MID2,W2BEG2
N2MID2,W2BEG2
W2END0,W2BEG2
X3,W2BEG2
N6END2,W2BEG2
N6MID2,W2BEG2
S6END3,W2BEG2
S6MID2,W2BEG2
E6END2,W2BEG2
N2END1,W2BEG2
S2END4,W2BEG2
W6END3,W2BEG3
N2END2,W2BEG3
N6END3,W2BEG3
S6END4,W2BEG3
N6MID3,W2BEG3
N2MID3,W2BEG3
W2END1,W2BEG3
S2END5,W2BEG3
S6MID3,W2BEG3
E6END3,W2BEG3
X2,W2BEG3
Y0,W2BEG3
W2END3,W2BEG3
S2MID3,W2BEG3
N6END4,W2BEG4
S6MID4,W2BEG4
S2END6,W2BEG4
N6MID4,W2BEG4
N2MID4,W2BEG4
W2END2,W2BEG4
Y1,W2BEG4
W6END4,W2BEG4
S2MID4,W2BEG4
Y2,W2BEG4
W2END4,W2BEG4
E6END4,W2BEG4
N2END3,W2BEG4
OMUX_N12,W2BEG4
S6END5,W2BEG4
S2MID5,W2BEG5
W2END5,W2BEG5
S2END7,W2BEG5
W2END3,W2BEG5
E6END5,W2BEG5
Y3,W2BEG5
OMUX_S3,W2BEG5
X1,W2BEG5
S6MID5,W2BEG5
N6MID5,W2BEG5
N6END5,W2BEG5
N2MID5,W2BEG5
N2END4,W2BEG5
W6END5,W2BEG5
S6END6,W2BEG5
S6MID6,W2BEG6
N2MID6,W2BEG6
W2END4,W2BEG6
N6END6,W2BEG6
W6END6,W2BEG6
E6END6,W2BEG6
W2END6,W2BEG6
S6END7,W2BEG6
X0,W2BEG6
N2END5,W2BEG6
N6MID6,W2BEG6
S2END_S0,W2BEG6
S2MID6,W2BEG6
OMUX11,W2BEG6
S2MID7,W2BEG7
N2END6,W2BEG7
E6END7,W2BEG7
S6END_S0,W2BEG7
Y2,W2BEG7
W2END7,W2BEG7
W2END5,W2BEG7
N2MID7,W2BEG7
OMUX9,W2BEG7
W6END7,W2BEG7
N6MID7,W2BEG7
S6MID7,W2BEG7
N6END7,W2BEG7
S2END_S1,W2BEG7
S6MID0,W6BEG0
N6END_N7,W6BEG0
Y0,W6BEG0
S6END2,W6BEG0
N6MID0,W6BEG0
W6END_N6,W6BEG0
W6END0,W6BEG0
X3,W6BEG0
Y1,W6BEG1
S6END3,W6BEG1
W6END1,W6BEG1
X2,W6BEG1
N6MID1,W6BEG1
S6MID1,W6BEG1
OMUX2,W6BEG1
W6END_N7,W6BEG1
N6END0,W6BEG1
N6MID2,W6BEG2
S6END4,W6BEG2
OMUX6,W6BEG2
X3,W6BEG2
OMUX4,W6BEG2
W6END2,W6BEG2
N6END1,W6BEG2
S6MID2,W6BEG2
Y0,W6BEG3
N6MID3,W6BEG3
X2,W6BEG3
W6END3,W6BEG3
S6MID3,W6BEG3
S6END5,W6BEG3
N6END2,W6BEG3
S6MID4,W6BEG4
S6END6,W6BEG4
N6END3,W6BEG4
W6END4,W6BEG4
N6MID4,W6BEG4
Y1,W6BEG4
OMUX_N12,W6BEG4
Y2,W6BEG4
W6END5,W6BEG5
S6MID5,W6BEG5
Y3,W6BEG5
X1,W6BEG5
N6END4,W6BEG5
OMUX_S3,W6BEG5
N6MID5,W6BEG5
S6END7,W6BEG5
OMUX11,W6BEG6
N6END5,W6BEG6
X0,W6BEG6
LH6,W6BEG6
LH18,W6BEG6
S6END_S0,W6BEG6
S6MID6,W6BEG6
W6END6,W6BEG6
N6MID6,W6BEG6
OMUX9,W6BEG7
S6END_S1,W6BEG7
N6END6,W6BEG7
N6MID7,W6BEG7
Y2,W6BEG7
W6END7,W6BEG7
S6MID7,W6BEG7
CIN0,X0 # (_ROUTETHROUGH-CIN-X SLICEM)
F1_B_PINWIRE0,X0 # (_ROUTETHROUGH-F1-X SLICEM)
F2_B_PINWIRE0,X0 # (_ROUTETHROUGH-F2-X SLICEM)
F3_B_PINWIRE0,X0 # (_ROUTETHROUGH-F3-X SLICEM)
F4_B_PINWIRE0,X0 # (_ROUTETHROUGH-F4-X SLICEM)
F50,X0 # (_ROUTETHROUGH-F5-X SLICEM)
CIN1,X1 # (_ROUTETHROUGH-CIN-X SLICEL)
F1_B_PINWIRE1,X1 # (_ROUTETHROUGH-F1-X SLICEL)
F2_B_PINWIRE1,X1 # (_ROUTETHROUGH-F2-X SLICEL)
F3_B_PINWIRE1,X1 # (_ROUTETHROUGH-F3-X SLICEL)
F4_B_PINWIRE1,X1 # (_ROUTETHROUGH-F4-X SLICEL)
F51,X1 # (_ROUTETHROUGH-F5-X SLICEL)
CIN2,X2 # (_ROUTETHROUGH-CIN-X SLICEM)
F1_B_PINWIRE2,X2 # (_ROUTETHROUGH-F1-X SLICEM)
F2_B_PINWIRE2,X2 # (_ROUTETHROUGH-F2-X SLICEM)
F3_B_PINWIRE2,X2 # (_ROUTETHROUGH-F3-X SLICEM)
F4_B_PINWIRE2,X2 # (_ROUTETHROUGH-F4-X SLICEM)
F52,X2 # (_ROUTETHROUGH-F5-X SLICEM)
CIN3,X3 # (_ROUTETHROUGH-CIN-X SLICEL)
F1_B_PINWIRE3,X3 # (_ROUTETHROUGH-F1-X SLICEL)
F2_B_PINWIRE3,X3 # (_ROUTETHROUGH-F2-X SLICEL)
F3_B_PINWIRE3,X3 # (_ROUTETHROUGH-F3-X SLICEL)
F4_B_PINWIRE3,X3 # (_ROUTETHROUGH-F4-X SLICEL)
F53,X3 # (_ROUTETHROUGH-F5-X SLICEL)
SHIFTOUT0,XB0 # (_ROUTETHROUGH-SHIFTOUT-XB SLICEM)
SHIFTOUT2,XB2 # (_ROUTETHROUGH-SHIFTOUT-XB SLICEM)
FX0,Y0 # (_ROUTETHROUGH-FX-Y SLICEM)
G1_B_PINWIRE0,Y0 # (_ROUTETHROUGH-G1-Y SLICEM)
G2_B_PINWIRE0,Y0 # (_ROUTETHROUGH-G2-Y SLICEM)
G3_B_PINWIRE0,Y0 # (_ROUTETHROUGH-G3-Y SLICEM)
G4_B_PINWIRE0,Y0 # (_ROUTETHROUGH-G4-Y SLICEM)
FX1,Y1 # (_ROUTETHROUGH-FX-Y SLICEL)
G1_B_PINWIRE1,Y1 # (_ROUTETHROUGH-G1-Y SLICEL)
G2_B_PINWIRE1,Y1 # (_ROUTETHROUGH-G2-Y SLICEL)
G3_B_PINWIRE1,Y1 # (_ROUTETHROUGH-G3-Y SLICEL)
G4_B_PINWIRE1,Y1 # (_ROUTETHROUGH-G4-Y SLICEL)
FX2,Y2 # (_ROUTETHROUGH-FX-Y SLICEM)
G1_B_PINWIRE2,Y2 # (_ROUTETHROUGH-G1-Y SLICEM)
G2_B_PINWIRE2,Y2 # (_ROUTETHROUGH-G2-Y SLICEM)
G3_B_PINWIRE2,Y2 # (_ROUTETHROUGH-G3-Y SLICEM)
G4_B_PINWIRE2,Y2 # (_ROUTETHROUGH-G4-Y SLICEM)
FX3,Y3 # (_ROUTETHROUGH-FX-Y SLICEL)
G1_B_PINWIRE3,Y3 # (_ROUTETHROUGH-G1-Y SLICEL)
G2_B_PINWIRE3,Y3 # (_ROUTETHROUGH-G2-Y SLICEL)
G3_B_PINWIRE3,Y3 # (_ROUTETHROUGH-G3-Y SLICEL)
G4_B_PINWIRE3,Y3 # (_ROUTETHROUGH-G4-Y SLICEL)
COUT0,YB0 # (_ROUTETHROUGH-COUT-YB SLICEM)
COUT1,YB1 # (_ROUTETHROUGH-COUT-YB SLICEL)
COUT2,YB2 # (_ROUTETHROUGH-COUT-YB SLICEM)
COUT3,YB3 # (_ROUTETHROUGH-COUT-YB SLICEL)
